Numero;price;km;Gears;age;Previous_Owners;hp_kW;Inspection_new;Displacement_cc;Weight_kg;cons_comb
14294;9999;10;5;0;1;56;0;898;1165;5
14295;9999;14877;5;1;1;54;0;1149;1165;5
14296;9999;8007;5;1;1;54;0;1149;1134;5.6
14297;9999;6510;5;1;1;54;0;1149;1134;5.6
14298;9999;9;5;0;1;56;0;898;1200;5.2
14299;9999;10322;5;1;1;54;0;1149;1165;5
14300;9999;10;5;0;1;56;0;898;1165;5.2
14301;9999;13333;5;1;1;54;0;1149;1165;5.6
14302;9999;18035.13007;5;1;1;55;0;1461;1280;3.3
14303;9999;12834;5;1;1;54;0;1149;1165;5
14304;9999;9156;5;1;1;54;0;1149;1141;5.7
14305;9999;1647.362609;5;0;1;56;0;898;1165;5.2
14306;9999;12312;5;1;1;54;0;1149;1119;5
14307;9999;6332;5;0;1;56;0;898;1119;5
14308;9999;1647.362609;5;0;1;56;0;898;1165;5.2
14309;9999;15;5;0;1;55;0;898;1100;5
14310;9999;1647.362609;5;0;1;56;0;898;900;5.2
14311;9999;11314;5;1;1;54;0;1461;1165;5
14312;9999;8031;5;1;1;54;0;1461;1165;5
14313;9999;10;5;0;1;56;0;898;1165;5.2
14314;9999;5000;5;1;1;56;0;898;1165;5
14315;9999;1000;5;1;1;56;0;898;1165;4.9
14316;9999;11004;5;1;1;54;0;1461;1165;5
14317;9999;15674;5;1;1;54;0;1461;1165;5
14318;9999;14039;5;1;1;54;0;1461;1165;5
14319;9999;15678;5;1;1;54;0;1461;1165;5
14320;9999;9733;5;1;1;54;1;1149;1165;5.6
14321;9999;30000;5;1;1;54;0;1461;1165;5
14322;9999;14532;5;1;1;54;0;1461;1165;5
14323;9999;14066;5;1;1;54;0;1461;1165;5
14324;9999;21543;5;1;1;54;0;1461;1165;5
14325;9999;17364;5;1;1;54;0;1461;1165;5
14326;9999;21654;5;1;1;54;0;1149;1119;5
14327;9999;10;5;0;1;56;0;898;1165;5.2
14328;9990;10604;5;1;1;54;0;1149;1134;5.6
14329;9990;1647.362609;5;0;1;55;0;898;1087;5
14330;9990;1;5;0;1;56;0;898;1090;5
14331;9990;21175;5;1;1;54;0;1149;1141;5.6
14332;9990;6017;5;1;2;54;0;1149;1165;5
14333;9990;15663;5;1;1;66;0;898;1082;4.2
14334;9990;9000;5;1;1;54;0;1149;1216;5.6
14335;9990;9500;5;1;1;54;1;1149;1141;5.6
14336;9990;32000;5;1;1;54;0;1149;1134;5.6
14337;9990;1647.362609;5;0;1;56;1;898;1165;5
14338;9990;1647.362609;5;0;1;56;1;898;1165;5
14339;9990;1647.362609;5;0;1;56;1;898;1165;5
14340;9990;40433;5;1;1;66;0;1461;1260;3.3
14341;9990;47400;5;1;1;54;0;1149;1141;5.6
14342;9990;8900;5;1;1;55;0;1461;1165;5
14343;9990;10;5;0;1;56;0;898;1165;5
14344;9990;10;5;0;1;56;0;898;1165;5
14345;9990;12600;5;1;1;54;1;1149;1052;5.6
14346;9990;99;5;0;1;56;0;898;1165;5
14347;9990;5;5;0;1;56;0;898;1090;5
14348;9990;5;5;0;1;56;0;898;1090;5
14349;9990;5;5;0;1;56;0;898;1090;5
14350;9990;5;5;0;1;56;0;898;1090;5
14351;29740;21197;7;1;1;163;0;1618;1179;5.9
14352;28949;9336;6;1;1;162;0;1618;1179;5.9
14353;28880;150;6;1;1;162;0;1618;1165;5.9
14354;28689;4000;6;1;1;162;1;1618;1279;5.9
14355;27777;1600;6;1;1;162;1;1618;1279;5.9
14356;27777;50;6;1;1;162;1;1618;1279;5.9
14357;27777;1999;6;1;1;162;1;1618;1279;5.9
14358;26770;10;7;0;1;90;0;1333;1233;5
14359;26666;1600;6;1;1;162;1;1618;1279;5.9
14360;26666;550;6;1;1;162;1;1618;1279;5.9
14361;25555;1647.362609;6;0;1;162;1;1618;1279;5.9
14362;25000;39000;6;1;1;162;0;1618;1279;5.9
14363;24940;3500;6;1;1;162;0;1618;1279;5.9
14364;24900;17000;6;1;1;162;0;1618;1087;5.9
14365;25990;7900;6;1;1;162;0;1618;1204;5.9
14366;24888;1647.362609;6;0;1;162;1;1618;1279;5.9
14367;24300;500;6;1;1;162;0;1618;1279;5.9
14368;24170;10;6;1;1;162;1;1618;1279;5.9
14369;24170;10;6;1;1;162;1;1618;1279;5.9
14370;24000;9000;6;1;1;162;0;1618;1279;5.9
14371;23999;40000;6;1;1;162;0;1618;1279;5.9
14372;23990;10;6;1;1;147;0;1618;1288;5
14373;18889;10;6;1;1;87;0;1197;1087;5.4
14374;18800;23194;6;1;1;87;0;1197;1170;5.4
14375;18800;10;6;0;1;66;0;1461;1280;4.1
14376;18790;15000;6;1;1;87;0;1197;1090;5.4
14377;18680;2569;6;0;1;87;1;1197;1265;5.4
14378;18745;18821;6;1;1;88;0;1197;1065;5.4
14379;18700;10;6;0;1;66;0;1461;1280;4.1
14380;18500;44000;6;1;1;162;0;1618;1279;5.9
14381;18690;1;6;1;1;87;1;1197;1165;5.4
14382;18490;10564;6;1;1;164;0;1618;1165;5.9
14383;18490;10564;6;1;1;164;0;1618;1165;5.9
14384;18490;10564;6;1;1;164;0;1618;1165;5.9
14385;18490;10564;6;1;1;164;0;1618;1165;5.9
14386;18490;10564;6;1;1;164;0;1618;1165;5.9
14387;18490;10564;6;1;1;164;0;1618;1165;5.9
14388;18490;10564;6;1;1;164;0;1618;1165;5.9
14389;23990;5400;6;1;1;162;0;1618;1279;5.9
14390;23990;16771;6;1;1;162;0;1618;1279;5.9
14391;23920;5210;6;1;2;162;0;1618;1087;5.9
14392;23500;11000;6;1;2;162;0;1618;1279;5.9
14393;23021;10;6;1;1;162;0;1618;1279;5.9
14394;23021;10;6;1;1;162;0;1618;1279;5.9
14395;23021;50;6;1;1;162;0;1618;1279;5.9
14396;23021;5;6;1;1;162;0;1618;1279;5.9
14397;23021;4;6;1;1;162;0;1618;1279;5.9
14398;23021;4;6;1;1;162;0;1618;1279;5.9
14399;23021;18035.13007;6;1;1;162;0;1618;1279;5.9
14400;23021;18035.13007;6;1;1;162;0;1618;1279;5.9
14401;23021;5;6;1;1;162;0;1618;1279;5.9
14402;23021;10;6;1;1;162;0;1618;1279;5.9
14403;23021;10;6;1;1;162;0;1618;1165;5.9
14404;23021;10;6;1;1;162;0;1618;1165;5.9
14405;23021;10;6;1;1;162;0;1618;1165;5.9
14406;23021;10;6;1;1;162;0;1618;1165;5.9
14407;18490;10564;6;1;1;164;0;1618;1165;5.9
14408;23021;50;6;1;1;162;0;1618;1279;5.9
14409;18490;10564;6;1;1;164;0;1618;1165;5.9
14410;18490;10564;6;1;1;164;0;1618;1165;5.9
14411;18490;10564;6;1;1;164;0;1618;1165;5.9
14412;18490;10564;6;1;1;164;0;1618;1165;5.9
14413;18490;10564;6;1;1;164;0;1618;1165;5.9
14414;18490;10564;6;1;1;164;0;1618;1165;5.9
14415;18490;10564;6;1;1;164;0;1618;1165;5.9
14416;18490;10564;6;1;1;164;0;1618;1165;5.9
14417;22300;5000;6;1;1;147;0;1618;1279;5.9
14418;22222;10;6;1;1;162;0;1618;1279;5.9
14419;18490;10564;6;1;1;164;0;1618;1165;5.9
14420;22500;26252;6;1;1;162;0;1618;1204;5.9
14421;22470;20;6;0;1;87;0;1197;1165;5.4
14422;21990;4828;6;1;1;66;0;1461;1180;3.5
14423;21990;9990;6;1;1;162;0;1618;1204;5.9
14424;22490;150;6;1;1;162;0;1618;1087;5.9
14425;21590;7500;6;1;1;147;0;1618;1279;5.9
14426;21900;18900;6;1;1;162;0;1618;1279;5.9
14427;21900;10600;6;1;1;162;0;1618;1279;5.9
14428;21000;30600;6;1;1;162;1;1618;1279;5.9
14429;21690;3821;6;1;1;147;0;1618;1087;5.9
14430;20999;19000;6;1;1;162;0;1618;1279;5.9
14431;20950;100;6;0;1;147;0;1618;1087;5.9
14432;20800;24000;6;1;1;87;0;1197;1170;5.4
14433;23021;10;6;1;1;162;0;1618;1165;5.9
14434;23021;10;6;1;1;162;0;1618;1165;5.9
14435;20730;8;6;0;1;66;0;1461;1205;3.9
14436;20680;99;6;0;1;66;1;1461;1395;3.3
14437;23021;10;6;1;1;162;0;1618;1165;5.9
14438;23021;10;6;1;1;162;0;1618;1165;5.9
14439;23021;10;6;1;1;162;0;1618;1165;5.9
14440;23021;10;6;1;1;162;0;1618;1165;5.9
14441;23021;10;6;1;1;162;0;1618;1165;5.9
14442;23021;10;6;1;1;162;0;1618;1165;5.9
14443;23021;100;6;1;1;162;0;1618;1279;5.9
14444;23021;10;6;1;1;162;0;1618;1165;5.9
14445;23021;10;6;1;1;162;0;1618;1165;5.9
14446;23000;18000;6;1;1;162;0;1618;1279;5.9
14447;23000;34500;6;1;1;162;0;1618;1279;5.9
14448;22990;10500;6;1;1;162;0;1618;1279;5.9
14449;22600;50;6;0;1;147;1;1618;1279;5.9
14450;22975;13948;6;1;1;162;0;1618;1087;5.9
14451;22950;100;6;0;1;162;0;1618;1087;5.9
14452;22800;6000;6;1;1;147;0;1461;1165;5
14453;22600;12000;6;1;1;162;0;1618;1204;5.9
14454;19999;150;6;1;1;147;0;1618;1087;5.9
14455;19990;23997;6;1;1;88;0;1200;1065;5.4
14456;19970;7405;6;1;1;88;0;1197;1065;5.4
14457;19900;29670;6;1;1;66;0;1461;1180;3.5
14458;19670;10;6;0;1;66;0;1461;1205;3.9
14459;19580;500;6;0;1;66;1;1461;1370;4
14460;19589;10;6;1;1;87;1;1197;1087;5.4
14461;19490;8;6;1;1;87;0;1197;1165;5.4
14462;19490;1647.362609;6;0;1;66;0;1461;1267;5
14463;19460;10;6;0;1;66;0;1461;1205;3.9
14464;19450;10;6;0;1;66;0;1461;1308;4.1
14465;19450;10;6;0;1;66;0;1461;1308;4.1
14466;19300;29000;6;1;1;147;0;1618;1279;5.9
14467;19300;10;6;0;1;66;0;1461;1280;4.1
14468;19190;50;6;0;1;87;0;1197;1087;5.4
14469;19490;3182;6;1;1;87;0;1197;1165;5.4
14470;18990;4280;6;1;1;87;0;1197;1165;5.3
14471;18990;1647.362609;6;0;1;87;0;1197;1087;5.4
14472;10190;16036;5;1;1;66;0;898;1092;4.7
14473;10190;14445;5;1;1;66;0;898;1092;4.7
14474;9999;100;5;1;2;55;0;1461;1280;3.3
14475;10490;750;5;1;1;56;0;898;1087;5
14476;10000;15932;5;1;1;54;0;1149;980;5.6
14477;10000;8000;5;1;1;54;0;1461;1134;5.6
14478;10000;41048;5;1;1;54;0;1149;1141;5.6
14479;10490;7500;5;1;1;54;0;1149;1052;5.6
14480;10499;16750;5;1;1;54;1;1149;1134;5.6
14481;10500;32000;5;1;1;55;0;1461;1162;4
14482;10495;9340;5;1;1;54;0;1149;1165;5
14483;10491;2585;5;1;1;56;0;1461;1209;3.45
14484;10564;10;5;0;1;56;0;1461;1119;5
14485;10530;1;5;0;1;66;0;898;1165;5
14486;10790;8086;5;1;1;54;1;1149;1087;5
14487;10790;34544;5;1;1;54;1;1149;1141;5.7
14488;10589;15;5;0;1;56;0;898;1100;5
14489;10589;15;5;0;1;56;0;898;1100;5
14490;10790;56832;5;1;1;55;0;1461;1165;3.3
14491;10790;50;5;0;1;55;0;898;1087;5
14492;10798;10;5;0;1;56;0;898;1165;5.2
14493;10798;5431;5;1;1;54;0;1149;1165;5.6
14494;10799;10;5;0;1;56;0;898;1087;5
14495;10799;10;5;0;1;56;0;898;1165;5
14496;10798;5000;5;1;1;56;0;898;1165;5
14497;10800;13000;5;1;1;66;0;898;1082;4.7
14498;10690;10;5;1;1;54;1;1149;1134;5.6
14499;10690;4;5;0;1;56;0;898;1087;5
14500;10690;1647.362609;5;0;1;55;0;898;1055;5
14501;10690;3000;5;0;1;56;0;898;1165;5
14502;10690;4341;5;1;1;54;1;1149;1087;5.6
14503;10798;3857;5;1;1;56;0;898;1165;5
14504;10798;10;5;1;1;55;0;1461;1209;3.45
14505;10798;3552;5;1;1;56;0;898;1165;5
14506;10798;3439;5;1;1;56;0;898;1165;5
14507;10798;5801;5;1;1;56;0;898;1165;5
14508;10798;2200;5;1;1;56;0;898;1165;5
14509;10798;2000;5;1;1;56;0;898;1165;5
14510;10790;1647.362609;5;0;1;56;0;898;1165;5
14511;10797;1;5;1;1;55;0;1461;1209;3.45
14512;10790;1647.362609;5;0;1;56;0;898;1165;5
14513;10798;5000;5;1;1;56;0;898;1276;5
14514;10790;1647.362609;5;0;1;56;0;898;1165;5
14515;10790;0;5;0;0;56;0;898;1165;5
14516;10690;2330;5;1;1;54;0;1149;1052;5.6
14517;10660;5500;5;1;1;54;0;1149;1059;5
14518;10690;1600;5;1;1;54;0;1149;1052;5.6
14519;10650;19;5;0;0;56;0;898;1087;5
14520;10690;1417;5;1;1;54;0;1149;1052;5.6
14521;10690;58480;5;1;1;55;0;1461;1165;3.3
14522;10644;10;5;0;1;54;0;1149;1087;5.6
14523;10640;1;5;0;1;56;0;898;1198;5
14524;10610;11;5;0;1;56;1;898;1087;5
14525;10601;10263;5;1;1;54;1;1149;1165;5.6
14526;10590;14;5;1;1;56;0;898;1087;5
14527;10590;63941;5;1;1;55;0;1461;1165;5
14528;10590;1;5;0;1;56;0;898;1090;5
14529;10790;10;5;1;1;56;0;1461;1165;5
14530;10590;16;5;0;1;56;0;898;1126;5
14531;10770;10;5;0;1;54;1;1149;1052;5.6
14532;10777;8338;5;0;1;56;1;898;1119;5
14533;10760;10;5;0;1;56;0;898;1165;5
14534;10750;19875;5;1;1;55;0;1149;1165;5
14535;10750;7;5;0;1;55;0;898;1087;5
14536;10770;10;5;0;1;54;1;1149;1052;5.6
14537;10750;6800;5;1;1;66;0;898;1157;4.7
14538;10750;12900;5;1;1;54;0;1149;1134;5.6
14539;10750;12900;5;1;1;54;0;1149;1165;5.6
14540;10700;1;5;0;1;55;0;1461;1234;4.2
14541;10700;14800;5;1;1;54;0;1149;1134;5.6
14542;10750;31571;5;1;1;66;0;1461;1119;3.3
14543;10750;12900;5;1;1;54;0;1149;1165;5.6
14544;10700;11611;5;1;1;54;0;1149;1052;5.6
14545;10700;8000;5;1;1;55;0;1461;1189;4.1
14546;10507;1;5;0;1;54;0;1149;1119;5.6
14547;10506;1;5;0;1;54;0;1149;1119;5.6
14548;10500;7500;5;1;1;66;0;898;1092;4.7
14549;10500;21112;5;1;1;66;0;898;1082;4.7
14550;10500;18700;5;1;1;66;0;898;1082;4.7
14551;10500;20187;5;1;1;66;0;898;1092;5
14552;10500;30000;5;1;1;55;0;1461;1214;3.3
14553;10500;19800;5;1;1;55;0;1461;1162;4
14554;10500;17000;5;1;1;66;0;898;1115;5
14555;10500;30384;5;1;1;66;0;1461;1119;3.3
14556;10500;14000;5;1;1;66;0;1461;1214;3.3
14557;10699;18784;5;1;1;55;0;1461;1162;4
14558;10389;15;5;0;1;56;0;898;1100;5
14559;10490;8358;5;1;1;55;0;1149;1566;5.6
14560;10490;8782;5;1;1;55;0;1149;1566;5.6
14561;10500;13705;5;1;1;66;0;1461;1119;5
14562;10389;15;5;0;1;56;0;898;1100;5
14563;10389;15;5;0;1;56;0;898;1100;5
14564;10500;29339;5;1;1;66;0;1461;1119;5
14565;10389;1000;5;0;1;56;0;898;1100;5
14566;10499;22000;5;1;1;55;0;1461;1162;4
14567;10499;19550;5;1;1;54;1;1149;1134;5.6
14568;10389;1000;5;0;1;55;0;898;1100;5
14569;10389;1000;5;0;1;56;0;898;1100;5
14570;10389;1000;5;0;1;56;0;898;1100;5
14571;10300;28000;5;1;2;54;1;1149;1052;5.6
14572;10370;1647.362609;5;0;1;55;0;898;1055;5
14573;10365;11;5;0;1;56;1;898;1087;5
14574;10300;1647.362609;5;0;0;55;0;1461;1071;3.6
14575;10300;1;5;0;1;55;0;1461;1071;3.6
14576;10300;18035.13007;5;1;2;55;0;1461;1216;4.2
14577;10300;14928;5;1;1;66;0;898;1092;5
14578;10300;14000;5;1;1;66;0;898;1092;5
14579;10300;19400;5;1;1;66;0;898;1092;5
14580;10290;1604;5;1;1;54;1;1149;1134;5.6
14581;10290;9;5;0;1;55;0;898;1087;5
14582;10490;14200;5;1;2;54;1;1149;1052;5.6
14583;10490;500;5;0;2;56;0;898;1165;5
14584;10490;36036;5;1;2;66;0;1461;1119;3.3
14585;10460;99;5;0;2;54;1;1149;1209;5.6
14586;10450;12281;5;1;1;54;0;1149;1087;5
14587;10450;9169;5;1;1;54;0;1149;1087;5
14588;10450;24886;5;1;1;54;0;1149;1087;5.6
14589;10450;113392;5;1;1;66;0;1461;1119;5
14590;10450;39500;5;1;1;66;0;1461;1119;3.3
14591;10450;39900;5;1;1;66;0;1461;1119;3.3
14592;10450;24500;5;1;1;66;0;1461;1119;3.3
14593;10450;29300;5;1;1;66;0;1461;1119;3.3
14594;10450;28800;5;1;1;66;0;1461;1119;3.3
14595;10450;28000;5;1;1;66;0;1461;1119;3.3
14596;10450;29200;5;1;1;66;0;1461;1119;3.3
14597;10450;27500;5;1;1;66;0;1461;1119;3.3
14598;10450;27500;5;1;1;66;0;1461;1119;3.3
14599;10450;28200;5;1;1;66;0;1461;1119;3.3
14600;10400;17000;5;1;1;66;0;898;1092;5
14601;10450;29300;5;1;1;66;0;1461;1119;3.3
14602;10490;22497;5;1;1;55;0;1461;1071;3.3
14603;10450;27500;5;1;1;66;0;1461;1119;3.3
14604;10450;28200;5;1;1;66;0;1461;1119;3.3
14605;10490;6;5;0;1;55;0;898;1087;5
14606;10490;17000;5;1;1;55;0;1461;1162;4
14607;10490;10;5;0;1;56;0;898;1165;5
14608;10490;27700;5;1;1;55;0;1461;1162;4
14609;10490;30980;5;1;1;54;1;1149;1052;5.6
14610;10200;100;5;0;1;55;0;1461;1216;4
14611;10490;14500;5;1;1;54;0;1149;1052;5.6
14612;10200;41508;5;1;1;54;0;1149;1141;5.6
14613;10200;83200;5;1;1;55;0;1461;1162;3.3
14614;10200;25787;5;1;1;54;0;1149;1134;5.6
14615;10200;36426;5;1;1;54;0;1149;1141;5.6
14616;10200;421;5;0;1;56;0;898;1087;5
14617;10200;13665;5;1;1;66;0;898;1092;4.7
14618;10200;29317;6;1;1;66;0;1461;1121;3.5
14619;10270;99;5;1;1;54;1;1149;1055;5.5
14620;10450;28900;5;1;1;66;0;1461;1119;3.3
14621;10450;28000;5;1;1;66;0;1461;1119;3.3
14622;10450;28200;5;1;1;66;0;1461;1119;3.3
14623;10450;28200;5;1;1;66;0;1461;1119;3.3
14624;10450;39500;5;1;1;66;0;1461;1119;3.3
14625;10450;29200;5;1;1;66;0;1461;1119;3.3
14626;10450;28900;5;1;1;66;0;1461;1119;3.3
14627;10450;24500;5;1;1;66;0;1461;1119;3.3
14628;10450;39900;5;1;1;66;0;1461;1119;3.3
14629;10450;29300;5;1;1;66;0;1461;1119;3.3
14630;10450;27500;5;1;1;66;0;1461;1119;3.3
14631;10450;28000;5;1;1;66;0;1461;1119;3.3
14632;10450;28800;5;1;1;66;0;1461;1119;3.3
14633;10450;39500;5;1;1;66;0;1461;1119;3.3
14634;10450;29200;5;1;1;66;0;1461;1119;3.3
14635;10450;28900;5;1;1;66;0;1461;1119;3.3
14636;10450;39900;5;1;1;66;0;1461;1119;3.3
14637;10450;24500;5;1;1;66;0;1461;1119;3.3
14638;10400;35000;5;1;1;66;0;898;1082;4.7
14639;10400;14450;5;1;1;66;0;898;1092;4.7
14640;10400;35000;5;1;1;66;0;898;1082;4.7
14641;10399;11300;5;1;1;54;0;1149;1141;5.6
14642;10390;1647.362609;5;0;1;56;0;898;1126;5
14643;10390;1;5;0;1;56;0;898;1126;5
14644;10390;10365;5;1;1;55;0;1149;1566;5.6
14645;10390;1233;5;0;1;56;0;898;1087;5
14646;10390;1;5;0;1;56;0;898;1126;5
14647;10390;1647.362609;5;0;1;56;0;1500;1165;5
14648;10390;12;5;0;1;56;0;898;1126;5
14649;10000;22740;5;1;1;66;0;1461;1260;3.3
14650;10000;16200;5;1;1;66;0;1461;1260;3.3
14651;10000;20279;5;1;1;54;0;1149;980;5.6
14652;10000;30600;5;1;1;66;0;898;1115;5
14653;10000;13000;5;1;1;55;0;1461;1162;4
14654;9999;100;5;1;1;55;0;1461;1280;3.3
14655;10390;1647.362609;5;0;1;74;0;1000;1165;5
14656;10450;29300;5;1;1;66;0;1461;1119;3.3
14657;10880;150;5;0;1;56;0;898;1087;5
14658;10880;50;5;0;1;56;0;898;1165;5
14659;11222;1647.362609;5;0;1;55;1;899;1087;4.2
14660;10880;150;5;0;1;56;0;898;1087;5
14661;11400;150;5;0;1;56;0;898;1087;5
14662;11410;1647.362609;5;0;1;56;1;1461;1091;5
14663;11150;20;5;0;1;56;0;898;1165;5
14664;10990;50;5;0;1;56;0;898;1165;5
14665;11410;1647.362609;5;0;1;56;1;1461;1091;5
14666;11410;1647.362609;5;0;1;56;1;1461;1091;5
14667;11410;1647.362609;5;0;1;56;1;1461;1091;5
14668;11490;15;5;0;1;56;0;898;1165;5
14669;11299;8;5;0;1;56;0;898;1087;5.6
14670;11490;10;5;0;1;56;0;898;1123;5
14671;11380;10;5;0;1;57;0;898;1087;5
14672;11380;10;5;0;1;57;0;898;1087;5
14673;11380;10;5;0;1;57;0;898;1087;5
14674;11380;10;5;0;1;57;0;898;1087;5
14675;11450;10;5;0;1;56;0;898;1198;5.2
14676;11400;150;5;0;1;56;0;898;1087;5
14677;11400;150;5;0;1;56;0;898;1087;5
14678;11400;150;5;0;1;56;0;898;1087;5
14679;11400;150;5;0;1;56;0;898;1087;5
14680;11480;50;5;0;1;56;1;898;1165;5
14681;11480;15;5;0;1;56;0;898;1087;5
14682;11486;7;5;0;1;55;0;898;1087;5
14683;11480;50;5;0;1;56;1;898;1165;5
14684;11470;1;5;0;1;56;0;898;1198;5
14685;11480;1;5;0;1;66;0;898;1165;5
14686;11464;10;5;0;1;56;0;1461;1119;5
14687;11462;1647.362609;5;0;1;66;0;898;1082;4
14688;11460;1647.362609;5;0;1;66;0;898;1084;5
14689;11460;1647.362609;5;0;1;55;1;899;1087;4.2
14690;11450;150;5;0;1;56;0;898;1087;5
14691;11450;10;5;0;1;56;0;898;1087;5
14692;11450;10;5;0;1;56;0;898;1087;5
14693;11450;10;5;0;1;56;0;898;1087;5
14694;11450;10;5;0;1;56;0;898;1198;5.2
14695;11450;10;5;0;1;56;0;898;1198;5.2
14696;11450;10;5;0;1;56;0;898;1198;5.2
14697;11450;10;5;0;1;56;0;898;1198;5.2
14698;11450;10;5;0;1;56;0;898;1198;5.2
14699;11400;150;5;0;1;56;0;898;1087;5
14700;11390;1647.362609;5;0;1;55;0;898;1055;5
14701;11390;1647.362609;5;0;1;56;0;898;1165;5
14702;11390;1647.362609;5;0;1;56;0;898;1165;5
14703;11390;1647.362609;5;0;1;56;1;898;1165;5
14704;11380;10;5;0;1;57;0;898;1087;5
14705;11371;1647.362609;5;0;1;56;0;898;1087;5
14706;11380;10;5;0;1;57;0;898;1087;5
14707;11380;10;5;0;1;57;0;898;1087;5
14708;11380;10;5;0;1;57;0;898;1087;5
14709;11350;1647.362609;5;0;1;55;0;898;1163;4.7
14710;11300;1;5;0;1;56;0;898;1165;5
14711;11299;10;5;0;1;56;0;898;1087;5
14712;11299;10;5;0;1;56;0;898;1087;5
14713;11299;10;5;0;1;56;0;898;1087;5
14714;11299;10;5;0;1;56;0;898;1087;5
14715;11299;10;5;0;1;56;0;898;1087;5
14716;11350;12000;5;0;1;66;0;898;1165;5.2
14717;11299;10;5;0;1;56;0;898;1087;5
14718;11299;10;5;0;1;56;0;898;1087;5
14719;11299;10;5;0;1;56;0;898;1087;5
14720;11299;10;5;0;1;56;0;898;1087;5
14721;11299;10;5;0;1;56;0;898;1087;5
14722;11299;10;5;0;1;56;0;898;1087;5
14723;11490;12;5;0;1;56;0;898;1123;5
14724;11299;10;5;0;1;56;0;898;1087;5
14725;11490;10;5;0;0;55;0;1197;1087;5
14726;11490;10;5;0;0;55;0;1197;1087;5
14727;11490;10;5;0;0;56;0;898;1090;5
14728;11490;50;5;0;1;56;0;898;1165;5
14729;11490;10;5;0;1;56;0;898;1090;5
14730;11490;10;5;0;1;56;0;898;1165;5
14731;11490;1;5;0;1;56;1;899;1087;5.2
14732;11490;10;5;0;1;56;0;898;1165;5
14733;11490;10;5;0;1;56;0;898;1165;5
14734;11490;10;5;0;1;56;0;898;1090;5
14735;11490;100;5;0;1;56;0;898;1165;5
14736;11490;10;5;0;1;56;0;898;1087;5
14737;11490;1647.362609;5;0;0;66;0;898;1165;5.2
14738;11410;1647.362609;5;0;0;56;1;1461;1091;5
14739;11410;1647.362609;5;0;0;56;1;1461;1091;5
14740;11400;1;5;0;0;66;0;1461;1119;5
14741;11400;1647.362609;5;0;0;55;0;1461;1234;4.2
14742;11400;5;5;0;0;55;0;1200;1165;5
14743;11400;5;5;0;0;55;0;1200;1165;5
14744;11400;150;5;0;1;56;0;898;1087;5
14745;11400;150;5;0;1;56;0;898;1087;5
14746;11400;150;5;0;1;56;0;898;1087;5
14747;11400;150;5;0;1;56;0;898;1087;5
14748;11400;150;5;0;1;56;0;898;1087;5
14749;11400;150;5;0;1;56;0;898;1087;5
14750;11400;150;5;0;1;56;0;898;1087;5
14751;11400;150;5;0;1;56;0;898;1087;5
14752;10990;1647.362609;5;0;0;56;0;898;1165;5
14753;10990;10;5;0;0;54;0;1149;1087;5.6
14754;11200;1;5;0;0;55;0;898;1165;5.1
14755;11220;1647.362609;5;0;0;55;0;899;1087;5
14756;11200;1647.362609;5;0;0;56;0;898;1165;5.2
14757;11222;1647.362609;5;0;0;55;1;899;1087;4.2
14758;10990;9;5;0;0;56;0;898;1090;5
14759;11200;10;5;0;1;56;0;898;1165;5.2
14760;11199;10;5;0;1;56;0;898;1087;5
14761;11199;4;5;0;1;55;1;898;1165;5
14762;11199;10;5;0;1;56;0;898;1087;5
14763;11190;10;5;0;1;56;0;898;1127;5
14764;11199;10;5;0;1;56;0;898;1087;5
14765;11190;1647.362609;5;0;0;56;0;898;1165;5
14766;11190;20;5;0;0;56;0;898;1165;5
14767;11180;9998;5;0;1;56;1;898;1165;5
14768;11170;10;5;0;1;56;1;898;1165;5
14769;11170;10;5;0;1;56;1;898;1165;5
14770;10990;9;5;0;1;56;0;898;1090;5
14771;11165;5;5;0;0;56;0;898;1165;5
14772;10990;10;5;0;0;55;0;1197;1087;5
14773;10990;10;5;0;0;55;0;1197;1087;5
14774;10990;10;5;0;0;55;0;1197;1087;5
14775;10990;1;5;0;0;55;0;898;1092;5
14776;10990;1;5;0;0;55;0;898;1092;5
14777;10990;1;5;0;0;55;0;898;1092;5
14778;10990;1;5;0;0;55;0;898;1092;5
14779;10990;1;5;0;0;55;0;898;1092;5
14780;10990;1;5;0;0;55;0;898;1092;5
14781;10990;1;5;0;0;55;0;898;1092;5
14782;10990;1;5;0;0;55;0;898;1092;5
14783;10990;1;5;0;0;55;0;898;1092;5
14784;11150;100;5;0;1;56;0;898;1087;5
14785;10990;1;5;0;1;55;0;898;1092;5
14786;10990;1;5;0;1;55;0;898;1092;5
14787;10990;1;5;0;1;55;0;898;1092;5
14788;10990;1;5;0;1;55;0;898;1092;5
14789;10990;1;5;0;1;55;0;898;1092;5
14790;10990;1;5;0;1;55;0;898;1092;5
14791;10990;1;5;0;1;55;0;898;1092;5
14792;10990;1647.362609;5;0;1;55;0;899;1087;4
14793;10990;38;5;0;1;56;0;898;1165;5.2
14794;10990;10;5;0;1;56;0;898;1090;5
14795;10990;10;5;0;1;56;0;898;1090;5
14796;10990;1647.362609;5;0;1;56;0;898;1165;5.2
14797;10990;10;5;0;1;57;0;898;1087;5
14798;10990;1647.362609;5;0;1;55;0;898;1165;5
14799;10990;13;5;0;1;55;0;898;1165;5
14800;11150;10;5;0;0;56;0;898;1092;5
