price;km;Fuel;Gears;age;Previous_Owners;hp_kW;Inspection_new;Displacement_cc;Weight_kg;cons_comb
20750;28600;Benzine;6;1;1;121;0;1490;1503;5.7
20740;29421;Diesel;6;1;1;100;1;1598;1537;5
20730;24600;Diesel;6;1;1;100;1;1598;1503;4.3
20750;24545;Diesel;6;1;1;100;0;1598;1487;5.6
20750;5450;Benzine;6;1;1;103;0;1490;1440;5.9
20580;1647.362609;Benzine;6;0;0;103;0;1490;1503;5.9
19999;29478;Diesel;6;1;1;125;1;2000;1487;5.3
20650;24700;Benzine;6;1;1;121;1;1490;1440;5.7
19400;3095;Benzine;6;1;1;103;0;1490;1456;5.9
20630;4600;Diesel;6;1;1;100;0;1598;1537;5
20730;30208;Benzine;6;1;1;121;1;1490;1487;5.8
19690;28800;Benzine;6;1;1;121;0;1490;1487;6.1
19600;9450;Diesel;6;1;1;100;0;1598;1503;4.5
19590;10506;Benzine;6;1;1;103;1;1490;1503;5.5
20680;14247;Diesel;6;1;1;125;0;1956;1503;5.2
19650;25200;Diesel;6;1;1;125;0;1956;1582;5.5
20550;28734;Diesel;6;1;1;125;0;1956;1487;5.7
19590;14420;Benzine;6;1;1;103;0;1490;1487;6
19590;30896;Diesel;6;1;1;100;0;1598;1487;4.5
19525;5500;Benzine;6;1;1;103;0;1490;1456;5.7
19500;28500;Benzine;6;1;1;103;0;1490;1440;5.9
19500;28949;Benzine;6;1;1;121;0;1490;1487;5.7
19490;13817;Benzine;6;1;1;103;1;1500;1503;5.4
19490;29000;Benzine;6;1;1;121;1;1490;1487;6.1
19490;17865;Diesel;6;1;1;100;0;1598;1487;5
19489;17950;Benzine;6;1;1;103;0;1490;1487;6
19490;18900;Diesel;6;1;1;100;0;1598;1503;5.4
19480;26127;Diesel;6;1;1;125;0;1956;1503;5.2
19450;13314;Benzine;6;1;1;103;0;1490;1503;5.9
19450;29798;Benzine;6;1;1;122;0;1490;1487;5.7
19480;23707;Diesel;8;1;1;125;0;1956;1503;5.7
19397;10600;Diesel;6;1;1;125;0;1956;1487;5.3
19325;29250;Diesel;6;1;1;100;0;1598;1503;4.5
19300;33023;Diesel;6;1;1;100;0;1598;2000;4.3
19290;24950;Diesel;6;1;1;100;0;1598;1503;5.4
19290;20700;Diesel;6;1;1;100;1;1598;1503;5.4
19290;24150;Diesel;6;1;1;100;1;1598;1503;5.4
19290;25100;Diesel;6;1;1;100;1;1598;1503;5.4
19880;13380;Diesel;6;1;1;125;0;1956;1503;5.2
19850;23233;Benzine;6;1;1;121;0;1490;1487;6.2
19850;28669;Benzine;6;1;1;121;0;1490;1487;5.7
19290;24500;Diesel;6;1;1;100;1;1598;1503;5.4
19990;27392;Diesel;6;1;1;125;1;1956;1503;5.2
19980;12020;Benzine;6;1;1;103;0;1490;1503;5.9
19980;22919;Diesel;6;1;1;125;0;1956;1503;5.2
19980;24551;Diesel;6;1;1;125;0;1956;1503;5.2
19980;11690;Diesel;6;1;1;100;0;1598;1503;4.3
19980;32850;Benzine;6;1;1;121;1;1490;1487;6.1
19450;29446;Benzine;6;1;1;121;0;1490;1487;5.7
19980;24992;Diesel;6;1;1;125;0;1956;1503;5.2
19990;1501;Diesel;6;1;1;100;0;1598;1537;4.5
19990;14500;Diesel;6;1;1;100;0;1598;1503;4.3
19800;22500;Diesel;6;1;1;100;0;1598;1537;4.5
19990;20800;Diesel;6;1;1;100;0;1598;1503;4.5
19990;20066;Benzine;6;1;1;103;0;1490;1487;5.8
19990;26083;Benzine;6;1;1;121;0;1490;1487;5.7
19200;3000;Diesel;6;1;1;100;0;1598;1487;4.5
19850;29081;Benzine;6;1;1;121;0;1956;1487;5.7
19800;28332;Benzine;6;1;1;121;0;1490;1487;6.2
19800;26637;Benzine;6;1;1;121;0;1490;1487;6.2
19800;7765;Diesel;6;1;1;100;0;1600;1503;4.3
19800;26424;Benzine;6;1;1;121;0;1490;1487;6.2
19790;4390;Diesel;6;1;1;100;0;1598;1503;4.5
19777;5750;Benzine;6;1;1;103;0;1490;1487;5.8
19774;15000;Diesel;6;1;1;100;0;1598;1503;4.3
19760;15511;Benzine;6;1;1;103;0;1490;1440;5.9
19750;28382;Benzine;6;1;1;121;0;1490;1487;6.2
19750;25681;Benzine;6;1;1;121;1;1490;1487;5.8
19950;29800;Benzine;6;1;1;121;1;1490;1487;6.1
19760;15400;Diesel;6;1;1;100;0;1598;1503;5.4
19950;23700;Benzine;6;1;1;121;1;1490;1503;6
19950;15018;Benzine;6;1;1;103;0;1490;1503;5.9
19940;25133;Benzine;6;1;1;121;0;1490;1503;5.7
19980;25000;Benzine;6;1;1;103;0;1490;1440;5.9
19980;16389;Benzine;6;1;1;121;0;1490;1487;5.8
19980;29947;Diesel;6;1;1;125;0;1956;1503;5.2
19980;13250;Diesel;6;1;1;125;1;1956;1582;5.5
19980;29750;Benzine;6;1;1;121;1;1490;1487;5.8
19980;23200;Diesel;6;1;1;125;1;1956;1633;5.6
19970;24722;Diesel;6;1;1;100;0;1598;1503;4.3
19970;29815;Benzine;6;1;1;121;0;1598;1487;5.6
19950;24906;Benzine;6;1;1;121;1;1490;1503;6
19980;27950;Benzine;6;1;1;121;1;1490;1487;5.8
19950;24600;Diesel;6;1;1;100;0;1598;1503;4.3
19990;16749;Diesel;6;1;1;100;1;1598;1503;4.3
19990;13500;Benzine;6;1;1;121;0;1490;1440;6
19950;30435;Benzine;6;1;1;103;1;1500;1487;5.8
19990;13000;Diesel;6;1;1;100;0;1598;1503;4.3
19990;26803;Benzine;6;1;1;103;0;1490;1456;5.7
19990;12500;Benzine;6;1;1;103;0;1490;1487;6
19990;28699;Benzine;6;1;1;121;0;1490;1487;5.7
19990;24900;Benzine;6;1;1;121;0;1490;1440;6
19990;9826;Benzine;6;1;1;103;1;1490;1503;5.7
19990;14970;Benzine;6;1;1;103;0;1490;1503;5.7
19990;29317;Benzine;6;1;1;121;0;1490;1487;5.8
19902;1647.362609;Benzine;6;0;0;103;0;1598;1503;5.5
19900;15500;Diesel;6;1;1;100;0;1598;1503;4.3
19935;22600;Benzine;6;1;1;103;0;1490;1487;5.6
19750;27933;Benzine;6;1;1;122;0;1364;1487;5.9
19900;26700;Diesel;6;1;1;100;1;1598;1487;5
19900;1501;Diesel;6;1;1;100;0;1598;1537;4.5
19900;14648;Diesel;6;1;1;100;0;1598;1503;4.3
19900;26000;Diesel;6;1;1;125;0;1956;1487;5.3
19900;28737;Benzine;6;1;1;121;0;1490;1487;6.2
19900;22409;Benzine;6;1;1;121;0;1490;1487;6.2
19900;30000;Benzine;6;1;1;121;0;1490;1440;6
19900;29500;Benzine;6;1;1;121;1;1490;1487;6.1
19900;26500;Benzine;6;1;1;103;1;1490;1487;6
19900;37500;Diesel;6;0;0;100;0;1598;1560;5
19950;27900;Benzine;6;1;1;121;1;1490;1487;6.1
19990;16643;Benzine;6;1;1;121;0;1490;1440;5.7
18999;24914;Benzine;6;1;1;103;1;1490;1456;5.7
18999;15500;Diesel;6;1;1;81;0;1598;1503;4.2
18990;13093;Benzine;6;1;1;121;0;1490;1503;6
18990;15100;Benzine;6;1;1;103;1;1490;1503;5.7
18990;16185;Benzine;6;1;1;103;0;1490;1503;5.9
18990;16000;Diesel;6;1;1;100;0;1598;1503;4.3
18990;21767;Diesel;6;1;1;100;0;1598;1537;4.5
18945;15974;Benzine;6;1;1;103;1;1490;1487;5.8
18925;14648;Diesel;6;1;1;100;1;1598;1503;4.3
18990;23910;Benzine;6;1;1;103;1;1533;1503;5.4
19900;28843;Benzine;6;1;1;121;1;1490;1487;5.8
27990;10;Diesel;6;0;0;100;0;1598;1585;5.5
27990;4086;Diesel;6;0;0;100;0;1598;1567;5.4
25500;12;Diesel;6;0;1;100;0;1598;1441;5.1
25525;1647.362609;Diesel;8;0;1;125;1;1956;1666;5.6
29430;1647.362609;Benzine;6;0;1;121;0;1500;1503;5.4
28001;1647.362609;Benzine;6;0;1;147;0;1598;1441;6
29350;10;Benzine;6;0;1;147;0;1600;1487;6.4
29315;1647.362609;Diesel;8;0;1;125;1;1598;1666;5.8
32990;5000;Diesel;6;0;1;100;0;1598;1503;5.4
33450;10;Benzine;6;0;1;147;0;1600;1487;6.4
33450;10;Diesel;6;0;1;125;0;1956;1503;5.2
33450;12500;Benzine;6;0;1;147;1;1598;1487;6.4
35490;999;Benzine;6;0;1;147;0;1600;1503;5.5
33980;3500;Benzine;6;0;1;121;0;1490;1522;6.1
33980;8000;Diesel;8;0;1;125;1;1956;1613;5.5
37450;10;Diesel;8;0;1;154;0;2000;1487;7.1
34600;1647.362609;Diesel;8;0;1;125;0;1956;1660;5.7
37950;10;Diesel;8;0;1;154;0;2000;1487;7.1
37899;7965;Benzine;6;0;1;147;0;1598;1422;6.7
37890;1647.362609;Diesel;8;0;1;125;1;1956;1613;5.5
37875;27120;Benzine;8;0;1;191;0;1998;1649;5.4
37790;10;Diesel;6;0;1;100;0;1598;1522;5.4
37750;1647.362609;Diesel;6;0;1;100;0;1598;1487;5.6
37690;1500;Diesel;8;0;1;125;0;1956;1613;5.5
37690;5;Diesel;6;0;1;154;1;1998;1503;7.1
37599;20000;Benzine;8;0;1;191;0;1998;1440;8.6
38450;10;Benzine;6;0;1;147;0;1600;1503;6.3
37500;1647.362609;Diesel;8;0;1;125;0;1956;1716;5.7
38229;2500;Benzine;6;0;1;147;0;1598;1487;6.7
37992;1000;Diesel;8;0;1;154;0;1956;1807;7.2
37999;10;Benzine;6;0;1;147;0;1598;1487;5.6
38350;7500;Diesel;6;0;1;125;0;1956;1487;5.6
38350;10;Benzine;6;0;1;121;0;1490;1522;6.4
38290;1500;Benzine;6;0;1;147;0;1598;1487;6.7
38380;1647.362609;Benzine;6;0;1;147;0;1598;1487;6.6
39450;4950;Benzine;6;0;1;147;0;1598;1552;6.7
38995;1000;Benzine;6;0;1;121;0;1490;1372;5.9
38990;6500;Diesel;6;0;1;125;0;1956;1487;5.6
38990;100;Diesel;8;0;1;125;1;1956;1613;5.5
38990;11;Benzine;6;0;1;147;1;1598;1552;6.6
38950;15000;Diesel;8;0;1;154;0;1956;1503;6.9
37990;10;Benzine;6;0;1;147;0;1598;1522;5.4
38989;7000;Diesel;6;0;1;125;0;1956;1487;5.4
37990;3970;Benzine;6;0;1;147;1;1598;1487;6.6
37990;8700;Diesel;6;0;1;100;1;1598;1673;5.1
37990;1647.362609;Diesel;8;0;1;125;0;1956;1666;5.7
37990;50;Benzine;6;0;1;147;0;1598;1503;6.6
37990;305;Diesel;6;0;1;125;1;1956;1487;5.6
37989;7900;Diesel;6;0;1;125;1;1956;1487;5.7
37989;7900;Diesel;6;0;1;125;1;1956;1503;5.7
37989;10;Benzine;6;0;1;121;0;1490;1503;5.7
37980;6;Benzine;6;0;1;121;1;1490;1472;6.1
37950;1000;Benzine;6;0;1;147;1;1598;1487;6.7
38900;11000;Diesel;6;1;1;100;0;1598;1503;5.4
38900;2000;Benzine;6;0;1;147;0;1598;1552;6.7
38855;1647.362609;Benzine;6;0;1;121;0;1490;1472;6.1
38690;4500;Diesel;8;0;1;125;1;1956;1503;5.6
38679;5;Benzine;6;0;1;121;0;1490;1372;5.9
38590;200;Diesel;8;0;1;125;0;1956;1666;5.7
38500;3000;Diesel;8;0;1;125;0;1956;1666;5.6
38490;10;Benzine;6;0;1;147;0;1598;1552;6.7
38490;9999;Benzine;8;0;1;147;1;1598;1487;6.6
38480;3500;Benzine;6;0;1;147;0;1598;1503;6
37490;10;Diesel;8;0;1;125;0;2000;1503;5.4
37490;50;Diesel;8;0;1;125;0;1956;1487;6.3
37490;10;Diesel;8;0;1;154;0;2000;1487;7.1
37490;500;Benzine;6;0;1;147;0;1598;1503;6.4
37490;5000;Benzine;6;0;1;147;0;1598;1503;6.4
37490;1647.362609;Diesel;6;0;1;100;0;1598;1487;5.6
37450;10;Benzine;6;0;1;147;0;1600;1487;6.4
37450;10;Diesel;8;0;1;154;1;2000;1487;7.1
34580;1647.362609;Benzine;6;0;1;100;1;1600;1582;5.4
34490;10;Diesel;8;0;1;154;1;2000;1503;7.1
34490;1647.362609;Diesel;6;0;1;100;0;1598;1487;5.6
34550;10000;Diesel;8;0;1;125;1;1956;1487;7.2
34450;10;Benzine;6;0;1;147;0;1600;1487;6.4
34450;10;Benzine;6;0;1;147;0;1600;1487;6.9
34390;5000;Benzine;6;0;1;121;1;1490;1503;6.1
34315;1647.362609;Benzine;6;0;1;147;1;1598;1552;6.4
33992;3000;Diesel;8;0;1;125;0;1956;1618;5.6
33992;1000;Diesel;8;0;1;125;0;1956;1618;5.6
33990;3;Benzine;6;0;1;147;0;1598;1552;6.7
33990;1500;Benzine;6;0;1;147;1;1598;1552;6.7
33990;10;Diesel;6;0;1;100;0;1598;1503;5.4
33990;1647.362609;Benzine;6;0;1;147;1;1598;1487;6.6
33990;7851;Benzine;6;0;1;147;0;1598;1522;6.6
33990;6000;Benzine;6;0;1;121;1;1498;1472;6.1
37450;4900;Diesel;8;0;1;125;1;1998;1487;5.6
37430;10;Benzine;6;0;1;121;0;1490;1472;6.1
37285;1647.362609;Diesel;8;0;1;154;1;1956;1733;7
37235;1647.362609;Diesel;8;0;1;154;1;1956;1772;7.1
37380;3720;Diesel;8;0;1;154;0;1956;1733;7.1
36990;10;Benzine;6;0;1;147;0;1600;1487;6.4
36990;10;Diesel;8;0;1;154;0;2000;1487;7.1
36990;4000;Diesel;8;0;1;125;0;1956;1487;5.6
36990;3000;Diesel;6;0;1;125;0;1998;1487;5.6
36990;5555;Benzine;6;0;1;121;0;1490;1503;6
36990;10000;Diesel;6;0;1;125;0;1956;1487;5.6
36990;1647.362609;Diesel;6;0;1;100;0;1598;1487;5.6
36990;5;Diesel;8;0;1;125;0;1956;1487;4.5
36990;70;Diesel;6;0;1;100;0;1598;1487;5.6
36990;4390;Benzine;6;0;1;147;1;1598;1487;6.6
36950;10;Diesel;8;0;1;154;0;2000;1487;7.1
36950;850;Benzine;6;0;1;121;0;1500;1472;5.9
36945;5000;Diesel;8;0;1;125;1;1956;1487;5.6
36900;1;Diesel;8;0;1;125;0;1956;1660;5.7
36790;1363;Diesel;8;0;1;125;0;1956;1666;5.6
33989;9999;Benzine;6;0;1;147;0;1598;1487;6.7
36771;1647.362609;Diesel;8;0;1;154;0;1956;1772;7.1
36750;450;Diesel;8;0;1;125;0;1956;1613;5.5
36680;4000;Benzine;8;0;1;121;0;1490;1487;6.5
36591;0;Diesel;6;0;0;125;0;1956;1487;5.6
36590;4262;Benzine;6;0;0;147;0;1598;1487;6.7
36590;500;Benzine;6;0;1;147;0;1598;1487;6.6
36500;1647.362609;Diesel;6;0;1;100;0;1598;1447;5.1
36491;301;Benzine;6;0;1;147;0;1598;1487;6.6
36490;10;Diesel;8;0;1;154;0;2000;1487;7.1
36450;10;Diesel;8;0;1;154;1;2000;1487;7.1
36450;10;Diesel;8;0;1;154;0;2000;1487;7.1
36391;301;Benzine;6;0;1;147;1;1600;1552;6.6
36365;1647.362609;Diesel;8;0;1;154;1;1956;1772;7.1
36290;4894;Benzine;6;0;1;121;0;1490;1503;6
35490;4;Benzine;6;0;1;122;0;1490;1522;6.1
35450;10;Diesel;8;0;1;154;1;2000;1487;7.1
35450;10;Diesel;8;0;1;154;1;2000;1503;7.1
35490;10;Diesel;6;0;1;100;0;1598;1522;5.4
36180;1647.362609;Benzine;6;0;1;191;0;1998;1487;8.7
35380;1647.362609;Benzine;6;0;1;191;0;1598;1487;8.6
34991;1647.362609;Diesel;8;0;1;155;0;1956;1441;5
35189;1647.362609;Diesel;8;0;1;155;0;1956;1487;5
35291;1647.362609;Benzine;6;0;1;147;0;1598;1487;6
35085;1647.362609;Diesel;8;0;1;154;1;1956;1733;7.1
35450;10;Benzine;6;0;1;147;0;1600;1487;6.9
34990;500;Benzine;6;0;1;147;1;1598;1487;6.4
34990;1647.362609;Diesel;8;0;1;125;0;1956;1487;5.6
34950;1647.362609;Benzine;6;0;1;122;0;1490;1522;6.1
34990;5000;Benzine;6;0;1;147;1;1598;1487;6.7
36176;1647.362609;Diesel;8;0;1;155;0;1956;1487;5
34815;1647.362609;Diesel;8;0;1;154;1;1956;1772;7.1
34890;2987;Benzine;6;0;1;147;0;1598;1487;6.7
33900;15;Diesel;8;0;1;125;0;1956;1716;6
34776;1647.362609;Diesel;8;0;1;155;0;1956;1487;6
33899;3211;Diesel;6;0;1;101;0;1598;1487;5.6
33950;10;Benzine;6;0;1;147;0;1600;1503;6.3
33895;1647.362609;Benzine;6;0;1;121;1;1490;1522;6.1
33900;5000;Diesel;8;0;1;125;0;1956;1660;5.7
33800;1647.362609;Diesel;6;0;1;100;0;1598;1522;5.4
33890;1232;Diesel;8;0;1;125;1;1956;1613;4.5
33599;1647.362609;Diesel;8;0;0;154;0;1956;1772;7.1
33590;4999;Benzine;8;0;1;191;1;1998;1503;8.6
33590;1574;Benzine;6;0;1;121;0;1598;1487;5.6
33575;5000;Diesel;8;0;1;125;1;1956;1487;5.7
33573;1647.362609;Diesel;8;0;1;125;0;1956;1487;5
33500;1647.362609;Diesel;6;0;1;100;0;1598;1510;5.2
33500;1647.362609;Diesel;8;0;1;125;0;1956;1660;5.7
33700;10;Diesel;8;0;0;125;0;1956;1633;5.3
33450;250;Diesel;8;0;1;154;1;2000;1487;7.1
35990;10;Benzine;6;0;1;147;0;1600;1487;6.4
35990;2000;Diesel;6;0;1;125;1;1956;1487;5.7
35990;10;Benzine;6;0;1;147;0;1600;1487;6.9
36170;2222;Diesel;8;0;1;125;0;1956;1487;5.6
35935;1647.362609;Diesel;8;0;1;154;1;1956;1772;7.1
35990;1000;Diesel;8;0;1;125;0;1956;1666;5.6
35989;2900;Diesel;8;0;1;125;1;1956;1613;5.5
35900;5000;Benzine;6;0;1;147;0;1598;1341;5.4
35980;1647.362609;Benzine;6;0;1;121;0;1490;1487;6.3
35979;3900;Diesel;8;0;1;125;1;1956;1487;5.6
35970;356;Diesel;6;0;1;125;0;1956;1633;5.5
35790;1000;Diesel;8;0;1;125;1;1998;1487;5.6
35590;7500;Benzine;6;0;1;147;0;1598;1552;6.7
35590;2000;Diesel;6;0;1;127;0;1956;1503;5.4
35585;1647.362609;Diesel;8;0;1;154;1;1956;1807;7.1
35555;10;Benzine;6;0;1;121;0;1490;1522;6.4
35515;1647.362609;Diesel;8;0;1;154;1;1956;1733;7.1
33235;1647.362609;Benzine;6;0;1;121;1;1490;1472;5.9
33222;5990;Benzine;6;0;1;147;0;1598;1487;6.7
32995;1;Benzine;6;0;1;147;0;1598;1552;6.4
33215;1647.362609;Benzine;6;0;1;147;1;1598;1522;6.4
33138;1647.362609;Benzine;6;0;1;121;0;1500;1487;5.6
33061;1647.362609;Benzine;6;0;1;121;0;1500;1487;5.6
32995;1;Benzine;6;0;1;147;0;1598;1552;6.5
29290;10;Benzine;6;0;1;121;0;1500;1487;6.1
29015;1647.362609;Benzine;6;0;1;121;1;1490;1472;5.9
29005;1647.362609;Diesel;6;0;1;100;1;1598;1567;5.3
28995;1647.362609;Benzine;6;0;1;147;1;1598;1522;6.4
28990;15;Benzine;6;0;1;121;0;1490;1487;6.2
28950;10;Benzine;6;0;1;121;0;1500;1487;6.1
28990;2254;Diesel;6;0;1;100;0;1598;1487;5.6
28989;8500;Diesel;8;0;1;125;0;1956;1503;5.4
28989;8000;Diesel;8;0;1;125;0;1956;1503;5.4
28490;10;Benzine;6;0;1;121;0;1500;1487;6.1
28900;30;Diesel;6;0;1;100;0;1598;1585;5.5
28850;10;Diesel;8;0;1;125;0;1956;1660;5.7
28900;9999;Diesel;6;0;1;100;0;1598;1440;5.4
28085;1647.362609;Diesel;6;0;1;100;1;1598;1522;5.2
32990;5000;Benzine;6;0;1;121;0;1490;1503;6.1
32990;2002;Diesel;8;0;1;125;1;1956;1764;5.6
32950;15;Diesel;8;0;1;125;1;1956;1613;5.5
32990;10;Benzine;6;0;1;147;0;1600;1487;6.4
32990;3990;Diesel;6;0;1;100;0;1598;1582;5.3
32975;15000;Diesel;6;0;1;100;0;1598;1440;5.4
32970;550;Benzine;6;0;1;147;1;1598;1522;7.9
32850;10000;Diesel;8;0;1;125;0;1956;1666;5.7
32700;1;Diesel;8;0;0;125;0;1956;1440;5.5
32690;10;Benzine;6;0;0;121;0;1490;1503;5.9
32500;1;Diesel;8;0;1;125;0;1956;1660;5.7
32490;9000;Benzine;6;0;1;121;0;1490;1503;5.7
32505;1647.362609;Diesel;8;0;1;125;1;1956;1666;5.6
32500;2500;Diesel;8;0;1;125;0;1956;1716;6
32350;10;Benzine;6;0;1;147;0;1600;1503;6.3
32345;1647.362609;Benzine;6;0;1;147;0;1598;1487;6
32313;1647.362609;Benzine;6;0;1;147;0;1598;1441;6
32115;1647.362609;Diesel;8;0;1;125;0;1956;1441;5
32054;1647.362609;Benzine;6;0;1;122;0;1490;1487;6
31999;3000;Diesel;6;0;1;101;0;1598;1503;5.4
31995;1647.362609;Diesel;8;0;1;125;1;1956;1613;5.5
31990;1230;Diesel;8;0;1;125;0;1956;1666;5.6
31990;2500;Benzine;6;0;1;122;1;1490;1487;6.2
31900;9999;Diesel;8;0;1;125;0;1956;1462;5.6
31890;3500;Benzine;6;0;1;121;1;1500;1487;6.2
31700;1647.362609;Diesel;6;0;1;100;0;1598;1485;4.6
31690;300;Benzine;6;0;1;121;0;1490;1472;6.1
31990;10;Benzine;6;0;1;147;0;1600;1487;6.4
31990;15000;Diesel;6;0;1;100;1;1598;1487;5.4
31690;8000;Benzine;6;0;1;121;1;1490;1472;6.1
31400;5000;Diesel;6;0;1;100;0;1598;1585;5.5
31505;1647.362609;Diesel;8;0;1;125;0;1956;1487;6
31500;10;Diesel;6;0;0;100;0;1598;1522;5.4
31500;6100;Diesel;6;0;1;100;0;1598;2115;5.5
31490;8000;Diesel;6;0;1;100;1;1598;1582;5.4
31500;10;Diesel;6;0;1;125;0;1956;1507;5.2
30990;10;Benzine;6;0;1;147;0;1600;1487;6.4
30900;41;Diesel;8;0;1;125;0;1956;1660;5.7
30800;11300;Benzine;8;0;1;191;0;1998;1487;8
30450;10;Benzine;6;0;1;147;0;1600;1503;6.4
30299;1647.362609;Benzine;6;0;1;147;0;1598;1487;6
30155;1647.362609;Benzine;6;0;1;147;1;1598;1582;6.8
30105;1647.362609;Benzine;6;0;1;147;1;1598;1552;6.4
30000;1104;Diesel;6;0;1;100;0;1598;1487;5.2
29995;1;Benzine;6;0;1;147;0;1598;1552;6.5
29990;1647.362609;Diesel;6;0;1;100;0;1598;1487;5.6
29990;7;Benzine;6;0;1;121;0;1490;1522;6.5
29990;5;Benzine;6;0;1;121;0;1490;1503;5.7
29950;10;Benzine;6;0;1;121;0;1500;1487;6.1
29900;1;Diesel;6;0;1;100;0;1598;1522;5.1
29900;1647.362609;Diesel;8;0;1;125;0;1956;1660;5.7
29900;66;Benzine;6;0;1;122;0;1490;1440;6
29900;1647.362609;Benzine;6;0;1;122;0;1490;1441;6
29797;1647.362609;Diesel;8;0;1;125;0;1956;1487;5
29900;1647.362609;Diesel;6;0;1;100;0;1598;1522;5.4
29900;100;Diesel;6;0;1;100;0;1598;1585;5.5
29800;1647.362609;Diesel;6;0;1;100;0;1598;1522;5.4
29702;15;Diesel;6;0;1;100;0;1598;1503;5.4
29675;1647.362609;Benzine;6;0;1;121;1;1490;1522;6.1
26500;1501;Benzine;6;0;1;121;0;1490;1472;5.6
26390;1647.362609;Diesel;6;0;1;100;0;1598;1487;4
26590;1647.362609;Diesel;6;0;1;100;0;1598;1567;5.2
26565;1647.362609;Benzine;6;0;1;121;1;1490;1522;6.1
29790;10;Benzine;6;0;1;121;0;1500;1487;6.1
26100;1;Diesel;8;0;1;100;0;1598;1525;5.5
26095;1647.362609;Benzine;6;0;1;147;1;1598;1522;6.4
26125;1647.362609;Benzine;6;0;1;121;1;1490;1472;5.9
25995;1;Benzine;6;0;1;121;0;1490;1472;6.2
25900;1;Diesel;8;0;1;125;0;1956;1613;5.5
25885;1647.362609;Diesel;6;0;1;100;1;1598;1567;5.3
25864;1647.362609;Benzine;6;0;0;120;0;1598;1503;6.1
25588;1647.362609;Benzine;6;0;0;122;0;1490;1441;6
25862;1;Benzine;6;0;0;122;0;1490;1487;6.2
25692;1;Benzine;6;0;0;122;0;1490;1487;6.2
25297;1647.362609;Diesel;6;0;0;100;0;1598;1487;4
25268;1647.362609;Benzine;6;0;0;121;0;1490;1472;5.9
25693;1;Benzine;6;0;0;122;0;1490;1487;6.2
24779;1647.362609;Diesel;6;0;0;100;0;1598;1441;5
25195;1647.362609;Diesel;6;0;0;100;1;1598;1522;5.2
25225;1647.362609;Diesel;8;0;0;125;1;1956;1613;5.5
27157;1;Benzine;6;0;0;122;0;1490;1487;6.2
27990;2207;Diesel;6;0;0;100;0;1598;1567;5.4
27950;10;Benzine;6;0;0;121;0;1500;1487;6.1
27804;1647.362609;Diesel;8;0;0;125;0;1956;1441;5
27599;7500;Benzine;6;0;0;121;0;1500;1503;5.4
27550;10;Diesel;6;0;0;100;0;1598;1487;5.4
27228;1;Benzine;6;0;0;122;0;1490;1487;6.2
26995;1;Benzine;6;0;1;121;0;1490;1441;6.2
26990;1501;Benzine;6;0;1;121;0;1490;1472;5.8
26890;1565;Benzine;6;0;1;121;1;1500;1534;6
26985;1647.362609;Benzine;6;0;1;147;1;1598;1552;6.4
26974;1647.362609;Benzine;6;0;1;122;0;1490;1487;6
26668;1647.362609;Benzine;6;0;0;120;0;1598;1503;6.1
23776;1647.362609;Diesel;6;0;0;100;0;1598;1441;4
23025;1647.362609;Benzine;6;0;0;103;0;1490;1487;5.6
21617;1647.362609;Diesel;6;0;0;100;0;1598;1441;4
39990;6866;Benzine;6;0;1;147;1;1598;1487;6.4
27980;1108;Benzine;5;0;1;121;0;1490;1487;5.6
39989;5000;Benzine;6;0;1;147;0;1598;1503;6.2
27950;25;Benzine;6;0;1;147;0;1598;1487;6.6
39980;5555;Diesel;8;0;1;125;0;1956;1613;5.5
26511;1647.362609;Benzine;6;0;1;147;0;1598;1503;6.1
28055;1647.362609;Benzine;6;0;1;121;1;1490;1441;5.5
39980;10;Benzine;6;0;1;147;1;1600;1552;6.6
29070;1647.362609;Diesel;6;0;1;125;0;1956;1441;5
28990;3;Diesel;6;0;1;100;0;1598;1483;5.4
28955;1647.362609;Diesel;6;0;1;81;1;1598;1522;4.6
29065;1647.362609;Diesel;6;0;1;100;1;1598;1537;4.8
28990;5;Benzine;6;0;1;121;0;1490;1487;6.4
32900;8666;Benzine;6;0;1;121;0;1490;1487;5.6
28990;15;Benzine;6;0;1;103;0;1500;1503;5.4
28950;7;Benzine;6;0;1;121;0;1490;1487;5.8
41490;10;Benzine;6;0;1;147;0;1598;1503;5.4
49884;5;Benzine;6;0;1;147;0;1599;1503;5.5
49350;1647.362609;Diesel;6;0;1;125;0;1956;1503;5.4
52120;8;Benzine;6;0;0;147;1;1598;1537;6.6
40990;15;Benzine;6;0;0;147;0;1599;1503;6.3
40909;1;Benzine;6;0;0;121;0;1598;1372;6
48950;100;Diesel;6;0;0;125;0;1956;1503;5.4
41450;1647.362609;Benzine;6;0;0;147;0;1598;1552;6.6
40900;25;Benzine;6;0;0;121;0;1490;1422;6.5
44970;1698;Benzine;6;0;0;121;0;1490;1422;6.5
42995;10;Benzine;6;0;0;147;0;1598;1459;6.3
42475;10;Diesel;6;0;0;125;0;2000;1487;5.9
40745;40;Benzine;6;0;0;121;0;1490;1487;6.1
44397;5;Benzine;6;0;0;147;0;1598;1459;6.3
40533;1;Benzine;6;0;0;104;0;1498;1441;5.5
39746;15;Benzine;6;0;0;147;0;1598;1459;6.3
39995;5000;Benzine;6;0;0;121;0;1490;1403;5.8
39450;10;Benzine;6;0;0;100;0;1598;1503;5.4
